Identifier,State,Year,ContributionsToParties_Citation,IndividualToParty,IndividualToPartyLimit,IndividualToPartyLimit_Period,IndividualToPartyLimit_Max,IndividualToPartyLimit_Explained,CandToParty,CandToPartyLimit,CandToPartyLimit_Period,CandToPartyLimit_Max,CandToPartyLimit_Explained,PACToParty,PACToPartyLimit,PACToPartyLimit_Period,PACToPartyLimit_Max,PACToPartyLimit_Explained,CorpToParty,CorpToPartyLimit,CorpToPartyLimit_Period,CorpToPartyLimit_Max,CorpToPartyLimit_Explained,LaborToParty,LaborToPartyLimit,LaborToPartyLimit_Period,LaborToPartyLimit_Max,LaborToPartyLimit_Explained,LocalPToParty,LocalPToPartyLimit,LocalToPartyLimit_Period,LocalToPartyLimit_Max,LocalToPartyLimit_Explained,NationalPToParty,NationalPToPartyLimit,NationalPToPartyLimit_Period,NationalPToPartyLimit_Max,NationalPToPartyLimit_Explained,PartyLimitExemptions,PartyLimitExemptionsExplained,IndividualToLCC,IndividualToLCCLimit,IndividualToLCCLimit_Period,IndividualToLCCLimit_Max,IndividualToLCCLimit_Explained,CandToLCC,CandToLCCLimit,CandToLCCLimit_Period,CandToLCCLimit_Max,CandToLCCLimit_Explained,PACToLCC,PACToLCCLimit,PACToLCCLimit_Period,PACToLCCLimit_Max,PACToLCCLimit_Explained,CorpToLCC,CorpToLCCLimit,CorpToLCCLimit_Period,CorpToLCCLimit_Max,CorpToLCCLimit_Explained,LaborToLCC,LaborToLCCLimit,LaborToLCCLimit_Period,LaborToLCCLimit_Max,LaborToLCCLimit_Explained,LocalPToLCC,LocalPToLCCLimit,LocalPToLCCLimit_Period,LocalPToLCCLimit_Max,LocalPToLCCLimit_Explained,NationalPToLCC,NationalPToLCCLimit,NationalPToLCCLimit_Period,NationalPToLCCLimit_Max,NationalPToLCCLimit_Explained,LegCampaignCommLimit,LCCLimitExemptions,LCCLimitExemptionsExplained,DonorAggToPartyLimit,DonorAggToPartyLimit_Explained,PoliticalCommittees_Citation,IndividualToPAC,IndividualToPACLimit,IndividualToPACLimit_Period,IndividualToPACLimit_Max,IndividualToPACLimit_Explained,PACToPAC,PACToPACLimit,PACToPACLimit_Period,PACToPACLimit_Max,PACToPACLimit_Explained,CorpToPAC,CorpToPACLimit,CorpToPACLimit_Period,CorpToPACLimit_Max,CorpToPACLimit_Explained,LaborToPAC,LaborToPACLimit,LaborToPACLimit_Period,LaborToPACLimit_Max,LaborToPACLimit_Explained,StatePToPAC,StatePToPACLimit,StatePToPACLimit_Period,StatePToPACLimit_Max,StatePToPACLimit_Explained,LocalPToPAC,LocalPToPACLimit,LocalPToPACLimit_Period,LocalPToPACLimit_Max,LocalPToPACLimit_Explained,CandToPAC,CandToPACLimit,CandToPACLimit_Period,CandToPACLimit_Max,CandToPACLimit_Explained,DonorAggToPACLimit,DonorAggToPACLimit_Explained
"NE2004","NE",2004,"49-1469(2)(a) [1999, LB 416, § 14]; 49-1457 [1999, LB 416, § 9]; 49-1427","Unlimited",,,,"Committee (regardless of party, ballot, candidate, or independent) cannot accept/spend beyond $2000 until it files with the appropriate agency.","Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"No","No","Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Yes","No",,"No",,"§ 49-1413","Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"No",
"NE2006","NE",2006,"49-1469(2)(a) [2005, LB 242, § 19]; 49-1457; 49-1427","Unlimited",,,,"Committee (regardless of party, ballot, candidate, or independent) cannot accept/spend beyond $2000 until it files with the appropriate agency.","Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"No","No","Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Yes","No",,"No",,"§ 49-1413","Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"No",
"NE2008","NE",2008,"49-1469(2)(a) [2005, LB 242, § 19]; 49-1457; 49-1427","Unlimited",,,,"Committee (regardless of party, ballot, candidate, or independent) cannot accept/spend beyond $2000 until it files with the appropriate agency.","Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"No","No","Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Yes","No",,"No",,"§ 49-1413","Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"No",
"NE2010","NE",2010,"49-1469(2)(a) [2005, LB 242, § 19]; 49-1457; 49-1427","Unlimited",,,,"Committee (regardless of party, ballot, candidate, or independent) cannot accept/spend beyond $2000 until it files with the appropriate agency.","Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"No","No","Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Yes","No",,"No",,"§ 49-1413","Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"No",
"NE2012","NE",2012,"49-1469(2)(a) [2005, LB 242, § 19]; 49-1457; 49-1427","Unlimited",,,,"Committee (regardless of party, ballot, candidate, or independent) cannot accept/spend beyond $2000 until it files with the appropriate agency.","Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"No","No","Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Yes","No",,"No",,"§ 49-1413","Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"No",
"NE2014","NE",2014,"49-1469(2)(a) [2005, LB 242, § 19]; 49-1457[2013, LB 79, § 11;]; 49-1427","Unlimited",,,,"Committee (regardless of party, ballot, candidate, or independent) cannot accept/spend beyond $2000 until it files with the appropriate agency.","Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"No","No","Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Yes","No",,"No",,"§ 49-1413","Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"No",
"NE2016","NE",2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"§ 49-1413",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NH1996","NH",1996,"Historical session laws: 1979, 436:1; Current state code: 1996 RSA 664:4","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"No",,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Yes","No",,"No",,"Historical Session Laws: 1979, 436:1; Current State Code: 1996 RSA 664:4","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"No",
"NH1998","NH",1998,"Historical session laws: 1979, 436:1; Current state code: 1998 RSA 664:4","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"No","No","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Yes","No",,"No",,"Historical Session Laws: 1979, 436:1; Current State Code: 1998 RSA 664:4","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"No",
"NH2000","NH",2000,"Historical session laws: 1979, 436:1; Current state code: 2000 RSA 664:4","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"No","No","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Yes","No",,"No",,"Historical Session Laws: 1979, 436:1; Current State Code: 2000 RSA 664:4","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"No",
"NH2002","NH",2002,"Historical session laws: 1979, 436:1; Current state code: 2002 RSA 664:4","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"No","No","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Yes","No",,"No",,"Historical Session Laws: 1979, 436:1; Current State Code: 2002 RSA 664:4","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"No",
"NH2004","NH",2004,"Historical session laws: 1979, 436:1; Current state code: 2004 RSA 664:4","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"No","No","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Yes","No",,"No",,"Historical Session Laws: 1979, 436:1; Current State Code: 2004 RSA 664:4","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"No",
"NH2006","NH",2006,"Historical session laws: 1979, 436:1; Current state code: 2006 RSA 664:4","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"No","No","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Yes","No",,"No",,"Historical Session Laws: 1979, 436:1; Current State Code: 2006 RSA 664:4","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"No",
"NH2008","NH",2008,"Historical session laws: 1979, 436:1; Current state code: 2008 RSA 664:4","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"No","No","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Yes","No",,"No",,"Historical Session Laws: 1979, 436:1; Current State Code: 2008 RSA 664:4","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"No",
"NH2010","NH",2010,"Historical session laws: 1979, 436:1; Current state code: 2010 RSA 664:4","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"No","No","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Yes","No",,"No",,"Historical Session Laws: 1979, 436:1; Current State Code: 2010 RSA 664:4","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"No",
"NH2012","NH",2012,"Historical session laws: 1979, 436:1; Current state code: 2012 RSA 664:4","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"No","No","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Yes","No",,"No",,"Historical Session Laws: 1979, 436:1; Current State Code: 2012 RSA 664:4","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",1000,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"No",
"NH2014","NH",2014,"Historical session laws: 1979, 436:1; Current state code: 2014 RSA 664:4","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"No","No","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Yes","No",,"No",,"Historical Session Laws: 1979, 436:1; Current State Code: 2014 RSA 664:4","Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",1000,,"Prohibited",,,,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"Limited",5000,"Per Election",10000,,"No",
"NH2016","NH",2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NJ1996","NJ",1996,"19:44A-11.4","Limited",25000,"Per Year",50000,"$5,000 limit for municipal parties","Limited",25000,"Per Year",,"$5,000 limit for municipal parties","Limited",25000,"Per Year",,"$5,000 limit for municipal parties","Limited",25000,"Per Year",,"$5,000 limit for municipal parties","Limited",25000,"Per Year",,"$5,000 limit for municipal parties","Unlimited",,,,,"Limited",50000,"Per Year",,"$5,000 limit for municipal parties","No",,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"No","No",,"No",,"19:44A-11.5","Unlimited",,,,,"Limited",5000,"Per Election",10000,"per year for continuing political committee","Unlimited",,,,,"Unlimited",,"Per Election",,,"Unlimited",,,,,"Unlimited",,,,,"Limited",5000,"Per Election",,"per year for continuing political committee","No",
"NJ1998","NJ",1998,"19:44A-11.4","Limited",30000,"Per Year",60000,"$5,900 limit for municipal parties","Limited",30000,"Per Year",,"$5,900 limit for municipal parties","Limited",30000,"Per Year",,"$5,900 limit for municipal parties","Limited",30000,"Per Year",,"$5,900 limit for municipal parties","Limited",30000,"Per Year",,"$5,900 limit for municipal parties","Unlimited",,,,,"Limited",59000,"Per Year",,"$5,900 limit for municipal parties","No","No","Unlimited",,,,,"Limited",5900,"Per Election",5900,,"Limited",5900,"Per Election",5900,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Limited",5900,"Per Election",5900,,"No","No",,"No",,"19:44A-11.5","Unlimited",,,,,"Limited",5900,"Per Election",9800,"per year for continuing political committee","Unlimited",,"Per Election",,,"Unlimited",,"Per Election",,,"Unlimited",,,,,"Unlimited",,,,,"Limited",5900,"Per Election",,"per year for continuing political committee","No",
"NJ2000","NJ",2000,"19:44A-11.4","Limited",30000,"Per Year",60000,"$5,900 limit for municipal parties","Limited",30000,"Per Year",,"$5,900 limit for municipal parties","Limited",30000,"Per Year",,"$5,900 limit for municipal parties","Limited",30000,"Per Year",,"$5,900 limit for municipal parties","Limited",30000,"Per Year",,"$5,900 limit for municipal parties","Unlimited",,,,,"Limited",59000,"Per Year",,"$5,900 limit for municipal parties","No","No","Unlimited",,,,,"Limited",5900,"Per Election",5900,,"Limited",5900,"Per Election",5900,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Limited",5900,"Per Election",5900,,"No","No",,"No",,"19:44A-11.5","Unlimited",,,,,"Limited",5900,"Per Election",9800,"per year for continuing political committee","Unlimited",,"Per Election",,,"Unlimited",,"Per Election",,,"Unlimited",,,,,"Unlimited",,,,,"Limited",5900,"Per Election",,"per year for continuing political committee","No",
"NJ2002","NJ",2002,"19:44A-11.4 [2001, c. 384, § 2]","Limited",37000,"Per Year",74000,"$7,200 limit for municipal parties","Limited",37000,"Per Year",,"$7,200 limit for municipal parties","Limited",37000,"Per Year",,"$7,200 limit for municipal parties","Limited",37000,"Per Year",,"$7,200 limit for municipal parties","Limited",37000,"Per Year",,"$7,200 limit for municipal parties","Unlimited",,,,,"Limited",72000,"Per Year",,"$7,200 limit for municipal parties","No","No","Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"No","No",,"No",,"19:44A-11.5 [2001, c. 384, § 3.]","Unlimited",,,,,"Limited",7200,"Per Election",14400,"per year for continuing political committee","Unlimited",,"Per Election",,,"Unlimited",,"Per Election",,,"Unlimited",,,,,"Unlimited",,,,,"Limited",7200,"Per Election",,"per year for continuing political committee","No",
"NJ2004","NJ",2004,"19:44A-11.4 [2001, c. 384, § 2]","Limited",37000,"Per Year",74000,"$7,200 limit for municipal parties","Limited",37000,"Per Year",,"$7,200 limit for municipal parties","Limited",37000,"Per Year",,"$7,200 limit for municipal parties","Limited",37000,"Per Year",,"$7,200 limit for municipal parties","Limited",37000,"Per Year",,"$7,200 limit for municipal parties","Unlimited",,,,,"Limited",72000,"Per Year",,"$7,200 limit for municipal parties","No","No","Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"No","No",,"No",,"19:44A-11.5 [2001, c. 384, § 3.]","Unlimited",,,,,"Limited",7200,"Per Election",14400,"per year for continuing political committee","Unlimited",,"Per Election",,,"Unlimited",,"Per Election",,,"Unlimited",,,,,"Unlimited",,,,,"Limited",7200,"Per Election",,"per year for continuing political committee","No",
"NJ2006","NJ",2006,"19:44A-11.4 [2004, c. 174, § 4]","Limited",25000,"Per Year",50000,"$7,2000 limit for municipal parties; $37,000 for county parties","Limited",25000,"Per Year",,"$7,2000 limit for municipal parties; $37,000 for county parties","Limited",25000,"Per Year",,"$7,2000 limit for municipal parties; $37,000 for county parties","Limited",25000,"Per Year",,"$7,2000 limit for municipal parties; $37,000 for county parties","Limited",25000,"Per Year",,"$7,2000 limit for municipal parties; $37,000 for county parties","Unlimited",,,,,"Limited",72000,"Per Year",,"$7,2000 limit for municipal parties; $37,000 for county parties","No","No","Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"No","No",,"No",,"19:44A-11.5 [2001, c. 384, § 3.]","Limited",7200,"Per Election",14400,,"Limited",7200,"Per Election",14400,"per year for continuing political committee","Limited",7200,"Per Election",,,"Limited",7200,"Per Election",,,"Unlimited",,,,,"Unlimited",,,,,"Limited",7200,"Per Election",,"per year for continuing political committee","No",
"NJ2008","NJ",2008,"19:44A-11.4 [2004, c. 174, § 4]","Limited",25000,"Per Year",50000,"$7,200 limit for municipal parties; $37,000 for county parties","Limited",25000,"Per Year",,"$7,200 limit for municipal parties; $37,000 for county parties","Limited",25000,"Per Year",,"$7,200 limit for municipal parties; $37,000 for county parties","Limited",25000,"Per Year",,"$7,200 limit for municipal parties; $37,000 for county parties","Limited",25000,"Per Year",,"$7,200 limit for municipal parties; $37,000 for county parties","Unlimited",,,,,"Limited",72000,"Per Year",,"$7,200 limit for municipal parties; $37,000 for county parties","No","No","Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"No","No",,"No",,"19:44A-11.5 [2001, c. 384, § 3.]","Limited",7200,"Per Election",14400,,"Limited",7200,"Per Election",14400,"per year for continuing political committee","Limited",7200,"Per Election",,,"Limited",7200,"Per Election",,,"Unlimited",,,,,"Unlimited",,,,,"Limited",7200,"Per Election",,"per year for continuing political committee","No",
"NJ2010","NJ",2010,"19:44A-11.4 [2004, c. 174, § 4]","Limited",25000,"Per Year",50000,"$7,200 limit for municipal parties; $37,000 for county parties","Limited",25000,"Per Year",,"$7,200 limit for municipal parties; $37,000 for county parties","Limited",25000,"Per Year",,"$7,200 limit for municipal parties; $37,000 for county parties","Limited",25000,"Per Year",,"$7,200 limit for municipal parties; $37,000 for county parties","Limited",25000,"Per Year",,"$7,200 limit for municipal parties; $37,000 for county parties","Unlimited",,,,,"Limited",72000,"Per Year",,"$7,200 limit for municipal parties; $37,000 for county parties","No","No","Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"Unlimited",,,,,"No","No",,"No",,"19:44A-11.5 [2001, c. 384, § 3.]","Limited",7200,"Per Election",14400,,"Limited",7200,"Per Election",14400,"per year for continuing political committee","Limited",7200,"Per Election",,,"Limited",7200,"Per Election",,,"Unlimited",,,,,"Unlimited",,,,,"Limited",7200,"Per Election",,"per year for continuing political committee","No",
